c#IrAkkil	N_NNP	B-NP	1	IrAk	IrA	kkil	kil	{MCL}	B-LOCATION	IrAk,N,il-LOC,,,,
palkalEkkalYYaka	N_NN	I-NP	0	palk	pal	Yaka	aka	o	o	palkalEkkalYYakam,N,a-ADJ,,,,
wuNE	N_NN	B-NP	0	0	wuN	0	uNE	o	o	wuNE,N,,,,,
venwar	N_NN	I-NP	0	venw	ven	nwar	war	o	o	venwar,N,,,,,
n#kIwAlatcumi	N_NN	I-NP	0	kIwA	kIw	cumi	umi	o	o	kIwAlatcumi,N,,,,,
Akiyorukku	N_NN	I-NP	0	Akiy	Aki	ukku	kku	o	o	Akiyor,N,ukku-DAT,,,,
varumAnYa	N_NN	B-NP	0	varu	var	AnYa	nYa	o	o	varumAnYam,N,a-ADJ,,,,
variwwurYE	N_NN	I-NP	0	vari	var	urYE	rYE	o	o	variwwurYE,N,,,,,
cammanY	N_NN	I-NP	0	camm	cam	manY	anY	o	o	cammanY,N,,,,,
anYuppiyulYlYawu	V_VM_VF	B-VGF	0	anYu	anY	Yawu	awu	o	o	anYuppu,V,PRESENT,sg,3,n,RP-PRP
.	RD_PUNC	I-VGF	0	0	0	0	0	{/MCL}	o	&dot;,punc,,,,,,

inYrYu	N_NN	B-NP	0	inYr	inY	YrYu	rYu	{NF}	o	inYrYu,N,,,,,
(	RD_SYM	B-NP	0	0	0	0	0	o	o	(,punc,,,,,,
wifkatkilYYamE	N_NNP	I-NP	1	wifk	wif	YamE	amE	o	#B-DAY	wifkatkilYYamE,N,,,,,
)	RD_SYM	I-NP	0	0	0	0	0	o	o	),punc,,,,,,
neril	RB	B-VGNF	0	neri	ner	eril	ril	o	o	ner,N,il-LOC,,,,
AjarAki	V_VM_VNF_VBN	I-VGNF	0	Ajar	Aja	rAki	Aki	{/NF}	o	AjarAku,V,,,,,VBP
vilYakkam	N_NN	B-NP	0	vilY	vil	kkam	kam	{MCL}	o	vilYakkam,N,,,,,
alYikkavum	V_VM_VNF_INF	B-VGNF	0	alYi	alY	avum	vum	o	o	alYi,V,,,,,INF
uwwaravittulYlYawu	V_VM_VF	I-VGNF	0	uwwa	uww	Yawu	awu	{/MCL}	o	uwwaravitu,V,PRESENT,sg,3,n,RP-PRP
.	RD_PUNC	I-VGF	0	0	0	0	0	o	o	&dot;,punc,,,,,,

inYrYu	N_NN	B-NP	0	inYr	inY	YrYu	rYu	{RP}	o	inYrYu,N,,,,,
varumAnYa	N_NN	B-NP	0	varu	var	AnYa	nYa	o	o	varumAnYam,N,a-ADJ,,,,
variwwurYE	N_NN	I-NP	0	vari	var	urYE	rYE	o	o	variwwurYE,N,,,,,
aluvalakawwirYku	N_NN	I-NP	0	aluv	alu	rYku	Yku	o	o	aluvalakam,N,ku-DAT,,,,
varum	V_VM_VNF_RP	B-VGNF	0	varu	var	arum	rum	o	o	vA,V,FUTURE,,,,RP
amEccar	N_NN	B-NP	0	amEc	amE	ccar	car	{/RP}	B-TITLE	amEccar,N,,,,,
vijayapAskar	N_NNP	B-NP	1	vija	vij	skar	kar	{NF}	B-INDIVIDUAL	vijayapAskar,N,,,,m,
,	RD_PUNC	I-NP	0	0	0	0	0	o	o	&comma;,punc,,,,,
carawkumAr	N_NNP	B-NP	1	cara	car	umAr	mAr	o	B-INDIVIDUAL	carawkumAr,N,,,,m,
,	RD_PUNC	I-NP	0	0	0	0	0	o	o	&comma;,punc,,,,,
tAktar	N_NN	B-NP	0	tAkt	tAk	ktar	tar	o	B-TITLE	tAktar,N,,,,,
kIwA	N_NNP	B-NP	1	0	kIw	0	IwA	o	B-INDIVIDUAL	kIwA,N,,,,f,
latcumi	N_NNP	I-NP	1	latc	lat	cumi	umi	o	I-INDIVIDUAL	latcumi,N,,,,f,
Akiyoritam	N_NN	I-NP	0	Akiy	Aki	itam	tam	o	o	Akiyor,N,itam-LOC,,,,
wanYiwwanYi	N_NN	B-NP	0	wanY	wan	anYi	nYi	o	o	wanYiwwanYi,ADV,,,,,
arYEyil	N_NN	I-NP	0	arYE	arY	Eyil	yil	o	o	arYE,N,il-LOC,,,,
vEwwu	V_VM_VNF_VBN	B-VGNF	0	vEww	vEw	Ewwu	wwu	{/NF}	o	vE,V,,,,,VBP
pulanYAyvu	N_NN	B-NP	0	pula	pul	Ayvu	yvu	{MCL}	o	pulanYAyvu,N,,,,,
pirivu	N_NN	I-NP	0	piri	pir	rivu	ivu	o	o	pirivu,N,,,,,
awikArikalY	N_NN	I-NP	0	awik	awi	kalY	alY	o	o	awikAri,N,,pl,,,
vicAraNE	N_NN	B-NP	0	vicA	vic	raNE	aNE	o	o	vicAraNE,N,,,,,
natawwa	V_VM_VNF_INF	B-VGNF	0	nata	nat	awwa	wwa	o	o	natawwu,V,,,,,INF
ulYlYanYar	V_VM_VF	I-VGNF	0	ulYl	ulY	nYar	Yar	{/MCL}	o	ulY,V,PRESENT,pl,3,c,
.	RD_PUNC	I-VGF	0	0	0	0	0	o	o	&dot;,punc,,,,,,

vicAraNEyinYpowu	V_VM_VNF_RP_PSP	B-VGNF	0	vicA	vic	powu	owu	{MCL}	o	vicAraNE,N,inY-GEN,,,,
,	RD_PUNC	I-VGNF	0	0	0	0	0	o	o	&comma;,punc,,,,,
oVvvoVruvarawu	N_NN	B-NP	0	oVvv	oVv	rawu	awu	o	o	oVvvoVruvar,N,awu-GEN,,,,
vIttil	N_NN	I-NP	0	vItt	vIt	ttil	til	o	o	vIt,N,il-LOC,,,,
irunwum	V_VM_VNF_VBN	B-VGNF	0	irun	iru	nwum	wum	o	o	iru,V,,,,,VBP
kEpparYrYappatta	V_VM_VNF_RP	I-VGNF	0	kEpp	kEp	atta	tta	o	o	kEpparYrYu,V,PAST,,,,RP
paNam	N_NN	B-NP	0	paNa	paN	aNam	Nam	o	o	paNam,N,,,,,
,	RD_PUNC	I-NP	0	0	0	0	0	o	o	&comma;,punc,,,,,
AvaNafkalY	N_NN	B-NP	0	AvaN	Ava	kalY	alY	o	o	AvaNam,N,,pl,,,
kurYiwwu	PSP	B-BLK	0	kurY	kur	iwwu	wwu	o	o	kurYiwwu,ADV,,,,,
vilYakkam	N_NN	B-NP	0	vilY	vil	kkam	kam	o	o	vilYakkam,N,,,,,
ketkappatum	V_VM_VF	B-VGF	0	ketk	ket	atum	tum	o	o	kelY,V,FUTURE,,,,RP
.	RD_PUNC	I-VGF	0	0	0	0	0	{/MCL}	o	&dot;,punc,,,,,,

awE	PR_PRP	B-NP	0	0	0	0	0	{INF}	o	awu,PN,E-ACC,,,,
nirUpikka	V_VM_VNF_INF	B-VGNF	0	nirU	nir	ikka	kka	{/INF}	o	nirUpi,V,,,,,INF
cila	QT_QTF	B-NP	0	0	cil	0	ila	{RP}	o	cila,ADJ,,,,,
AwArafkalY	N_NN	I-NP	0	AwAr	AwA	kalY	alY	o	o	AwAram,N,,pl,,,
wevEppatum	V_VM_VNF_RP	B-VGNF	0	wevE	wev	atum	tum	o	o	wevEppatu,V,FUTURE,,,,RP
patcawwil	PSP	B-BLK	0	patc	pat	wwil	wil	{/RP}	o	patcam,N,il-LOC,,,,
awE	PR_PRP	B-NP	0	0	0	0	0	{INF}	o	awu,PN,E-ACC,,,,
alYikka	V_VM_VNF_INF	B-VGNF	0	alYi	alY	ikka	kka	{/INF}	o	alYi,V,,,,,INF
avarkalYukku	PR_PRP	B-NP	0	avar	ava	ukku	kku	{MCL}	o	avar,PN,ukku-DAT,pl,,mf,
kAla	N_NN	B-NP	0	0	kAl	0	Ala	o	o	kAlam,N,a-ADJ,,,,
avakAcam	N_NN	I-NP	0	avak	ava	Acam	cam	o	o	avakAcam,N,,,,,
valYYafkappatum	V_VM_VF	B-VGF	0	valY	val	atum	tum	o	o	valYYafku,V,FUTURE,,,,RP
.	RD_PUNC	I-VGF	0	0	0	0	0	{/MCL}	o	&dot;,punc,,,,,,

3	QT_QTC	B-NP	0	0	0	0	0	{RP}	B-COUNT	3,num,,,,,,
peritamum	N_NN	I-NP	0	peri	per	amum	mum	o	o	per,N,itam-LOC,,,,
vicAraNE	N_NN	B-NP	0	vicA	vic	raNE	aNE	o	o	vicAraNE,N,,,,,
natanwu	V_VM_VNF_VBN	B-VGNF	0	nata	nat	anwu	nwu	o	o	nata,V,,,,,VBP
mutinwa	V_VM_VNF_RP	I-VGNF	0	muti	mut	inwa	nwa	o	o	muti,V,PAST,,,,RP
pirYaku	PSP	B-BLK	0	pirY	pir	Yaku	aku	o	o	pirYaku,PSP,,,,,
,	RD_PUNC	I-BLK	0	0	0	0	0	{/RP}	o	&comma;,punc,,,,,
avarkalY	PR_PRP	B-NP	0	avar	ava	kalY	alY	{RP}	o	avar,PN,,pl,,mf,
alYiwwa	V_VM_VNF_RP	B-VGNF	0	alYi	alY	iwwa	wwa	o	o	alYi,V,PAST,,,,RP
vAkkumUlawwE	N_NN	B-NP	0	vAkk	vAk	awwE	wwE	{/RP}	o	vAkkumUlam,N,E-ACC,,,,
arYikkEyAka	RB	B-VGNF	0	arYi	arY	yAka	Aka	{NF}	o	arYikkE,N,Aka-ADV,,,,
wayArikkappattu	V_VM_VNF_VBN	I-VGNF	0	wayA	way	attu	ttu	o	o	wayArikkappatu,V,,,,,VBP
,	RD_PUNC	I-VGNF	0	0	0	0	0	{/NF}	o	&comma;,punc,,,,,
teVlliyil	N_NNP	B-NP	1	teVl	teV	iyil	yil	{MCL}	B-PLACE	teVlli,N,il-LOC,,,,
ulYlYa	PSP	B-BLK	0	ulYl	ulY	YlYa	lYa	o	o	ulYlYa,PSP,,,,,
varumAnYa	N_NN	B-NP	0	varu	var	AnYa	nYa	o	o	varumAnYam,N,a-ADJ,,,,
variwwurYE	N_NN	I-NP	0	vari	var	urYE	rYE	o	o	variwwurYE,N,,,,,
walEmE	N_NN	I-NP	0	walE	wal	lEmE	EmE	o	o	walEmE,N,,,,,
aluvalakawwukku	N_NN	I-NP	0	aluv	alu	ukku	kku	o	o	aluvalakam,N,ukku-DAT,,,,
anYuppi	V_VM_VNF_VBN	B-VGF	0	anYu	anY	uppi	ppi	o	o	anYuppu,V,,,,,VBP
vEkkappatum	V_VM_VF	I-VGF	0	vEkk	vEk	atum	tum	o	o	vEkkappatu,V,FUTURE,,,,RP
.	RD_PUNC	I-VGF	0	0	0	0	0	{/MCL}	o	&dot;,punc,,,,,,

wevEppattAl	V_VM_VNF_COND	B-VGNF	0	wevE	wev	ttAl	tAl	{INF}	o	wevEppatu,V,PAST,,,,COND
,	RD_PUNC	I-VGNF	0	0	0	0	0	o	o	&comma;,punc,,,,,
amalAkkap	V_VM_VNF_INF	I-VGNF	0	amal	ama	kkap	kap	{/INF}	o	amalAkku,V,,,,,INF
pirivu	N_NN	B-NP	0	piri	pir	rivu	ivu	{MCL}	o	pirivu,N,,,,,
vicAraNEyum	N_NN	I-NP	0	vicA	vic	Eyum	yum	o	o	vicAraNE,N,,,,,
natEpeVrYum	V_VM_VF	B-VGF	0	natE	nat	rYum	Yum	o	o	natEpeVrYu,V,FUTURE,,,,RP
.	RD_PUNC	I-VGF	0	0	0	0	0	{/MCL}	o	&dot;,punc,,,,,,

vijayapAskar	N_NNP	B-NP	1	vija	vij	skar	kar	{CON}	B-INDIVIDUAL	vijayapAskar,N,,,,m,
,	RD_PUNC	I-NP	0	0	0	0	0	o	o	&comma;,punc,,,,,
carawkumAr	N_NNP	B-NP	1	cara	car	umAr	mAr	o	B-INDIVIDUAL	carawkumAr,N,,,,m,
marYrYum	CC_CCD	B-CCP	0	marY	mar	rYum	Yum	o	o	marYrYum,CONJ,,,,,
w#kIwAlatcumi	N_NNP	B-NP	1	kIwA	kIw	cumi	umi	o	B-PLACE	kIwAlatcumi,N,,,,,
AjarAka	RB	B-VGNF	0	Ajar	Aja	rAka	Aka	o	o	Ajar,N,Aka-ADV,,,,
ulYlYawAl	V_VM_VNF_COND	I-VGNF	0	ulYl	ulY	awAl	wAl	{/CON}	o	ulY,V,PRESENT,,,,COND
ceVnYnYE	N_NNP	B-NP	1	ceVn	ceV	YnYE	nYE	{MCL}	B-PLACE	ceVnYnYE,N,,,,,
nufkampAkkawwil	N_NNP	I-NP	1	nufk	nuf	wwil	wil	o	I-PLACE	nufkampAkkam,N,il-LOC,,,,
ulYlYa	PSP	B-BLK	0	ulYl	ulY	YlYa	lYa	o	o	ulYlYa,PSP,,,,,
varumAnYa	N_NN	B-NP	0	varu	var	AnYa	nYa	o	o	varumAnYam,N,a-ADJ,,,,
variwwurYE	N_NN	I-NP	0	vari	var	urYE	rYE	o	o	variwwurYE,N,,,,,
walEmE	N_NN	I-NP	0	walE	wal	lEmE	EmE	o	o	walEmE,N,,,,,
aluvalakawwil	N_NN	I-NP	0	aluv	alu	wwil	wil	o	o	aluvalakam,N,il-LOC,,,,
pAwukAppu	N_NN	B-NP	0	pAwu	pAw	Appu	ppu	o	o	pAwukAppu,N,,,,,
palappatuwwappattawu	V_VM_VF	B-VGF	0	pala	pal	tawu	awu	o	o	palappatuwwu,V,PAST,sg,3,n,RP-PRP
.	RD_PUNC	I-VGF	0	0	0	0	0	{/MCL}	o	&dot;,punc,,,,,,

weVnYnYinwiyarkalY	N_NN	B-NP	0	weVn	weV	kalY	alY	{RP}	o	weVnYnYinwiyar,N,,pl,,,
parYrYi	PSP	B-BLK	0	parY	par	YrYi	rYi	o	o	parYrYi,PSP,,,,,
waruN	N_NN	B-NP	0	waru	war	aruN	ruN	o	B-INDIVIDUAL	waruN,N,,,,m,
vijay	N_NNP	B-NP	1	vija	vij	ijay	jay	o	I-INDIVIDUAL	vijay,N,,,,m,
carccEkkuriya	JJ	B-NP	0	carc	car	riya	iya	o	o	carccE,N,kku-DAT,,,,
karuwwu	N_NN	I-NP	0	karu	kar	uwwu	wwu	o	o	karuwwu,N,,pl,,,
,	RD_PUNC	I-NP	0	0	0	0	0	o	o	&comma;,punc,,,,,
pArAlYumanYrYawwil	N_NN	B-NP	0	pArA	pAr	wwil	wil	o	o	pArAlYumanYrYam,N,il-LOC,,,,
kAfkiras	N_NNP	B-NP	1	kAfk	kAf	iras	ras	o	B-POLITICAL	kAfkiras,N,,,,,
nottIs	N_NNP	I-NP	1	nott	not	ttIs	tIs	o	I-POLITICAL	nottIs,N,,,,,
puwuteVlli	N_NNP	I-NP	1	puwu	puw	Vlli	lli	o	B-PLACE	puwuteVlli,N,,,,,
,	RD_PUNC	I-NP	0	0	0	0	0	o	o	&comma;,punc,,,,,
pA.janYawA	N_NNP	B-NP	1	pA.j	pA.	YawA	awA	o	B-POLITICAL	pA.janYawA,N,,,,,
munYnYAlY	JJ	I-NP	0	munY	mun	YAlY	AlY	o	B-TITLE	munYnYAlY,N,,,,,
eVm.pi.	N_NN	I-NP	0	eVm.	eVm	.pi.	pi.	o	I-TITLE	eVm.pi.,N,,,,,
waruN	N_NNP	B-NP	1	waru	war	aruN	ruN	o	B-INDIVIDUAL	waruN,N,,,,m,
vijay	N_NNP	I-NP	1	vija	vij	ijay	jay	o	I-INDIVIDUAL	vijay,N,,,,m,
kawwAr	N_NN	I-NP	0	kaww	kaw	wwAr	wAr	o	o	kawwAr,N,,,,,
nAttinY	N_NN	I-NP	0	nAtt	nAt	tinY	inY	o	o	nAtu,N,inY-GEN,,,,
pirapala	N_NN	I-NP	0	pira	pir	pala	ala	o	o	pirapala,ADJ,,,,,
al	N_NN	I-NP	0	0	0	0	0	o	o	al,V,,,,,
-	RD_SYM	I-NP	0	0	0	0	0	o	o	-,punc,,,,,,
jaRIrA	N_NNP	B-NP	1	jaRI	jaR	RIrA	IrA	o	B-INDIVIDUAL	jaRIrA,unk,,,,,,
woVlEkkAtciyil	N_NNP	I-NP	1	woVl	woV	iyil	yil	o	I-INDIVIDUAL	woVlEkkAtci,N,il-LOC,,,,
teVlliyil	N_NNP	B-NP	1	teVl	teV	iyil	yil	o	B-PLACE	teVlli,N,il-LOC,,,,
Appirikka	N_NNP	B-NP	1	Appi	App	ikka	kka	o	B-CITY	AppirikkanY,N,a-ADJ,,,m,
nAtukalYEc	N_NN	I-NP	0	nAtu	nAt	lYEc	YEc	o	o	nAtu,N,E-ACC,pl,,,
cernwa	V_VM_VNF_RP	B-VGNF	0	cern	cer	rnwa	nwa	o	o	cer,V,PAST,,,,RP
karuppar	N_NNP	B-NP	1	karu	kar	ppar	par	{MCL}	B-INDIVIDUAL	karuppar,N,,pl,,,
inYa	N_NN	I-NP	0	0	inY	0	nYa	{/RP}	o	inYam,N,a-ADJ,,,,
mANavarkalY	N_NN	B-NP	0	mANa	mAN	kalY	alY	o	o	mANavar,N,,pl,,,
wAkkappatta	V_VM_VNF_RP	B-VGNF	0	wAkk	wAk	atta	tta	o	o	wA,V,PAST,,,,RP
campavam	N_NN	B-NP	0	camp	cam	avam	vam	o	o	campavam,N,,,,,
kurYiwwu	PSP	B-BLK	0	kurY	kur	iwwu	wwu	o	o	kurYiwwu,ADV,,,,,
natanwa	V_VM_VNF_RP	B-VGNF	0	nata	nat	anwa	nwa	o	o	nata,V,PAST,,,,RP
vivAwawwil	N_NN	B-NP	0	vivA	viv	wwil	wil	o	o	vivAwam,N,il-LOC,,,,
kalanwuk	V_VM_VNF_VBN	B-VGF	0	kala	kal	nwuk	wuk	o	B-INDIVIDUAL	kala,V,,,,,VBP
koVNtAr	V_VM_VF	I-VGF	0	koVN	koV	NtAr	tAr	o	o	koVlY,V,PAST,sg,3,c,
.	RD_PUNC	I-VGF	0	0	0	0	0	{/MCL}	o	&dot;,punc,,,,,,

appowu	RB	B-RBP	0	appo	app	powu	owu	{RP}	o	appowu,ADV,,,,,
waruNvijay	N_NNP	B-NP	1	waru	war	ijay	jay	o	B-CITY	waruNvijay,unk,,,,,,
kUrYumpowu	V_VM_VNF_RP_PSP	B-VGNF	0	kUrY	kUr	powu	owu	{/RP}	o	kUrYu,V,FUTURE,,,,RP-PSP-PSP
,	RD_PUNC	I-VGNF	0	0	0	0	0	{MCL}	o	&comma;,punc,,,,,
‘	RD_PUNC	B-NP	0	0	0	0	0	o	o	‘,punc,,,,,,
‘	RD_PUNC	I-NP	0	0	0	0	0	o	o	‘,punc,,,,,,
nAfkalY	PR_PRP	B-NP	0	nAfk	nAf	kalY	alY	o	o	nAfkalY,PN,,,,,
nirYaveVrYiyarkalY	N_NN	I-NP	0	nirY	nir	kalY	alY	o	o	nirYaveVrYiyarkalY,unk,,,,,,
eVnYrYAl	CC_CCS	B-CCP	0	eVnY	eVn	rYAl	YAl	o	o	eVnYrYAl,ADV,,,,,
enY	DM_DMQ	B-BLK	0	0	0	0	0	o	o	enY,WQ,,,,,
,	RD_PUNC	I-BLK	0	0	0	0	0	o	o	&comma;,punc,,,,,
weVnYnYinwiyarkalYAnYa	N_NNP	B-NP	1	weVn	weV	AnYa	nYa	o	B-INDIVIDUAL	weVnYnYinwiyar,N,,pl,,,
wamilYYnAtu	N_NNP	I-NP	1	wami	wam	nAtu	Atu	o	B-STATE	wamilYYnAtu,N,,,,,
,	RD_PUNC	I-NP	0	0	0	0	0	o	o	&comma;,punc,,,,,
keralYA	N_NNP	B-NP	1	kera	ker	alYA	lYA	o	B-STATE	keralYA,N,,,,,
,	RD_PUNC	I-NP	0	0	0	0	0	o	o	&comma;,punc,,,,,
karnAtakA	N_NNP	B-NP	1	karn	kar	takA	akA	o	B-LOCATION	karnAtakA,N,,,,,
,	RD_PUNC	I-NP	0	0	0	0	0	o	o	&comma;,punc,,,,,
AnwirA	N_NNP	B-NP	1	Anwi	Anw	wirA	irA	o	B-STATE	AnwirA,N,,,,,
mAnilafkalYil	N_NN	I-NP	0	mAni	mAn	lYil	Yil	o	I-STATE	mAnilam,N,il-LOC,pl,,,
vacikkum	V_VM_VNF_RP	B-VGNF	0	vaci	vac	kkum	kum	o	o	vaci,V,FUTURE,,,,RP
karupparkalYutanY	N_NN	B-NP	0	karu	kar	tanY	anY	o	o	karuppar,N,utanY-SOC,pl,,,
cernwu	V_VM_VNF_VBN	B-VGF	0	cern	cer	rnwu	nwu	o	o	cer,V,,,,,VBP
vAlYYaveNtum	V_VM_VF	I-VGF	0	vAlY	vAl	Ntum	tum	o	o	vAlYY,V,FUTURE,sg,3,n,
?	RD_PUNC	I-VGF	0	0	0	0	0	{/MCL}	o	?,punc,,,,,,

eVfkalYE	PR_PRP	B-NP	0	eVfk	eVf	alYE	lYE	{MCL}	o	eVfkalY,PN,E-ACC,,,,
curYrYi	PSP	B-BLK	0	curY	cur	YrYi	rYi	o	o	curYrYi,PSP,,,,,
karuppar	N_NNP	B-NP	1	karu	kar	ppar	par	o	B-INDIVIDUAL	karuppar,N,,pl,,,
inYa	N_NN	I-NP	0	0	inY	0	nYa	o	o	inYam,N,a-ADJ,,,,
makkalYum	N_NN	B-NP	0	makk	mak	lYum	Yum	o	o	makkalY,N,,pl,,,
irukkirYArkalY	V_VM_VF	B-VGF	0	iruk	iru	kalY	alY	o	o	iru,V,PRESENT,pl,3,c,
.	RD_PUNC	I-VGF	0	0	0	0	0	{/MCL}	o	&dot;,punc,,,,,,

inwiyAvE	N_NNP	B-NP	1	inwi	inw	yAvE	AvE	{COM}	B-NATION	inwiyA,N,E-ACC,,,,
nirYaveVrYi	N_NN	B-NP	0	nirY	nir	VrYi	rYi	o	o	nirYaveVrYi,N,,,,,
koVNtavarkalY	V_VM_VF	B-VGF	0	koVN	koV	kalY	alY	o	o	koVlY,V,PAST,,,,RP-PRP
eVnYrYu	CC_CCS	B-CCP	0	eVnY	eVn	YrYu	rYu	{/COM}	o	eVnYrYu,UT,,,,,
kUrYa	V_VM_VNF_INF	B-VGNF	0	kUrY	kUr	UrYa	rYa	{MCL}	o	kUrYu,V,,,,,INF
mutiyAwu	RP_NEG	I-VGNF	0	muti	mut	yAwu	Awu	o	o	muti,V,,,,,NEG
”	RD_SYM	I-VGF	0	0	0	0	0	o	o	”,punc,,,,,,
eVnYrYawu	CC_CCS	B-CCP	0	eVnY	eVn	Yawu	awu	o	o	eVnY,V,PAST,sg,3,n,RP-PRP
peVrum	JJ	B-NP	0	peVr	peV	Vrum	rum	o	o	peVrum,ADJ,,,,,
carccEyE	N_NN	I-NP	0	carc	car	cEyE	EyE	o	o	carccE,N,E-ACC,,,,
eVlYYuppiyawu	V_VM_VF	B-VGF	0	eVlY	eVl	yawu	awu	o	o	eVlYYuppu,V,PAST,sg,3,n,
.	RD_PUNC	I-VGF	0	0	0	0	0	{/MCL}	o	&dot;,punc,,,,,,

waruN	N_NN	B-NP	0	waru	war	aruN	ruN	{MCL}	B-INDIVIDUAL	waruN,N,,,,m,
vijayinY	N_NNP	B-NP	1	vija	vij	yinY	inY	o	I-INDIVIDUAL	vijay,N,inY-GEN,,,m,
peccukku	N_NN	I-NP	0	pecc	pec	ukku	kku	o	o	peccu,N,kku-DAT,,,,
araciyal	N_NN	B-NP	0	arac	ara	iyal	yal	o	o	araciyal,N,,,,,
walEvarkalY	N_NN	I-NP	0	walE	wal	kalY	alY	o	B-TITLE	walEvar,N,,pl,,mf,
katum	JJ	B-NP	0	katu	kat	atum	tum	o	o	katu,V,FUTURE,sg,3,n,
kaNtanYam	N_NN	I-NP	0	kaNt	kaN	nYam	Yam	o	o	kaNtanYam,N,,,,,
weVriviwwanYar	V_VM_VF	B-VGF	0	weVr	weV	nYar	Yar	o	o	weVrivi,V,PAST,pl,3,c,
.	RD_PUNC	I-VGF	0	0	0	0	0	{/MCL}	o	&dot;,punc,,,,,,

camUka	N_NN	B-NP	0	camU	cam	mUka	Uka	{MCL}	o	camUka,ADJ,,,,,
valEwalYafkalYilum	N_NN	I-NP	0	valE	val	ilum	lum	o	o	valEwalYam,N,il-LOC,pl,,,
avarukku	PR_PRP	B-NP	0	avar	ava	ukku	kku	o	o	avar,PN,ukku-DAT,,,mf,
eVwirAka	RB	B-RBP	0	eVwi	eVw	rAka	Aka	o	o	eVwir,N,Aka-ADV,,,,
karuwwukalY	N_NN	B-NP	0	karu	kar	kalY	alY	o	o	karuwwu,N,,pl,,,
veVlYiyitappattanYa	V_VM_VF	B-VGF	0	veVl	veV	anYa	nYa	o	o	veVlYiyitu,V,PAST,pl,3,c,
.	RD_PUNC	I-VGF	0	0	0	0	0	{/MCL}	o	&dot;,punc,,,,,,

iwEyatuwwu	PR_PRP	B-NP	0	iwEy	iwE	uwwu	wwu	{MCL}	o	iwEyatuwwu,ADV,,,,,
w#tvittaril	N_NNP	B-NP	1	tvit	tvi	aril	ril	o	B-INDIVIDUAL	tvittar,N,il-LOC,,,,
waruN	N_NNP	B-NP	1	waru	war	aruN	ruN	o	B-INDIVIDUAL	waruN,N,,,,m,
vijay	N_NNP	I-NP	1	vija	vij	ijay	jay	o	I-INDIVIDUAL	vijay,N,,,,m,
manYnYippu	N_NN	B-NP	0	manY	man	ippu	ppu	o	o	manYnYippu,N,,,,,
kettAr	V_VM_VF	B-VGF	0	kett	ket	ttAr	tAr	o	o	kelY,V,PAST,sg,3,c,
.	RD_PUNC	I-VGF	0	0	0	0	0	{/MCL}	o	&dot;,punc,,,,,,

inwiyAvil	N_NNP	B-NP	1	inwi	inw	Avil	vil	{MCL}	B-NATION	inwiyA,N,il-LOC,,,,
karYuppu	N_NN	B-NP	0	karY	kar	uppu	ppu	o	B-TITLE	karYuppu,N,,,,,
nirYak	N_NN	I-NP	0	nirY	nir	rYak	Yak	o	I-TITLE	nirYam,N,a-ADJ,,,,
katavulY	N_NN	I-NP	0	kata	kat	vulY	ulY	o	I-TITLE	katavulY,N,,,,,
kiruRNanYE	N_NNP	B-NP	1	kiru	kir	anYE	nYE	o	B-INDIVIDUAL	kiruRNanY,N,E-ACC,,,m,
valYYipatukinYrYanYar	V_VM_VF	B-VGF	0	valY	val	nYar	Yar	o	o	valYYipatu,V,PRESENT,pl,3,c,
.	RD_PUNC	I-VGF	0	0	0	0	0	{/MCL}	o	&dot;,punc,,,,,,

eVnYnYutEya	PR_PRP	B-NP	0	eVnY	eVn	tEya	Eya	{RP}	o	eVnY,PN,utEya-GEN,,,,
vArwwEkalY	N_NN	I-NP	0	vArw	vAr	kalY	alY	o	o	vArwwE,N,,pl,,,
nAnY	PR_PRP	B-NP	0	0	nAn	0	AnY	o	o	nAnY,PN,,,,,
coVlla	V_VM_VNF_INF	B-VGNF	0	coVl	coV	Vlla	lla	o	o	coVl,V,,,,,INF
vanwa	V_VM_VNF_RP	I-VGNF	0	vanw	van	anwa	nwa	o	o	vA,V,PAST,,,,RP
karuwwE	N_NN	B-NP	0	karu	kar	uwwE	wwE	{/RP}	o	karuwwu,N,E-ACC,pl,,,
veVlYippatuwwa	V_VM_VNF_INF	B-VGNF	0	veVl	veV	uwwa	wwa	o	o	veVlYippatuwwu,V,,,,,INF
powumAnYawAka	RB	I-VGNF	0	powu	pow	wAka	Aka	o	o	powumAnYawAka,ADV,,,,,
illAmal	RP_NEG	B-NEGP	0	illA	ill	Amal	mal	o	o	illAmal,ADV,,,,,
irukkalAm	V_VM_VF	B-VGF	0	iruk	iru	alAm	lAm	o	o	iru,V,,,,,
.	RD_PUNC	I-VGF	0	0	0	0	0	{/MCL}	o	&dot;,punc,,,,,,

eVnYinYum	CC_CCS	B-CCP	0	eVnY	eVn	nYum	Yum	{CON}	o	eVnYinYum,CONJ,,,,,
,	RD_PUNC	I-CCP	0	0	0	0	0	o	o	&comma;,punc,,,,,
eVnYnYutEya	PR_PRP	B-NP	0	eVnY	eVn	tEya	Eya	o	o	eVnY,PN,utEya-GEN,,,,
karuwwAl	N_NN	I-NP	0	karu	kar	wwAl	wAl	o	o	karuwwu,N,Al-INS,pl,,,
puNpattirunwAl	V_VM_VNF_COND	B-VGNF	0	puNp	puN	nwAl	wAl	{/CON}	o	puNpatu,V,PAST,,,,COND
