ஊஷ்L	N_NN	B-NP	URL,unk,,,,,,	o
நிர்மலா	N_NNP	B-NP	nirmalA,N,,,,f,	{RP}
சீதாராமன்	N_NNP	I-NP	cIwArAmanY,N,,,,m,	o
அளித்த	V_VM_VNF_RP	B-VGNF	alYi,V,PAST,,,,RP	o
பதில்	N_NN	B-NP	pawil,N,,,,,	{/RP}
வருமாறு	RB	B-RBP	vA,V,FUTURE,,,,RP-PSP-PSP	{RP}
:	RD_PUNC	I-RBP	:,punc,,,,,,	o
பயிர்களுக்கான	JJ	B-NP	payir,N,ukku-DAT,pl,,,	o
காப்பீட்டுத்	N_NN	I-NP	kAppItu,N,u-GEN,,,,	o
தொகையை	N_NN	I-NP	woVkE,N,E-ACC,,,,	{/RP}
விவசாயிகளுக்கு	N_NN	B-NP	vivacAyi,N,ukku-DAT,pl,,,	{RP}
வழங்கும்	V_VM_VNF_RP	B-VGNF	valYYafku,V,FUTURE,,,,RP	o
யோசனை	N_NN	B-NP	yocanYE,N,,,,,	{/RP}
மத்திய	JJ	B-NP	mawwiya,ADJ,,,,,	o
வேளாண்	N_NN	I-NP	velYAN,ADJ,,,,,	o
துறை	N_NN	I-NP	wurYE,N,,,,,	o
அமைச்சரின்	N_NN	B-NP	amEccar,N,inY-GEN,,,,	o
பரிசீலனையில்	N_NN	I-NP	paricIlanYE,N,il-LOC,,,,	o
உள்ளது	V_VM_VF	B-VGF	ulY,V,PRESENT,sg,3,n,RP-PRP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

காவிரி	N_NNP	B-NP	kAviri,N,,,,f,	{MCL}
மேலாண்மை	N_NN	I-NP	melANmE,N,,,,,	o
விவகாரம்	N_NN	I-NP	vivakAram,N,,,,,	o
மீது	PSP	B-BLK	mIwu,PSP,,,,,	o
மத்திய	JJ	B-NP	mawwiya,ADJ,,,,,	o
நீர்	N_NN	I-NP	nIr,N,,,,,	o
வளத்	N_NN	I-NP	valYam,N,a-ADJ,pl,,,	o
துறை	N_NN	I-NP	wurYE,N,,,,,	o
அமைச்சர்	N_NN	I-NP	amEccar,N,,,,,	o
உமா	DM_DMQ	B-BLK	umA,N,,,,,	o
பாரதி	N_NNP	B-NP	pArawi,N,,,,,	o
நடவடிக்கை	N_NN	B-NP	natavatikkE,N,,pl,,,	o
எடுத்து	V_VM_VNF_VBN	B-VGF	eVtu,V,,,,,VBP	o
வருகிறார்	V_VM_VF	I-VGF	vA,V,PRESENT,sg,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

பேரிடர்	N_NN	B-NP	peritar,N,,,,,	{NF}
மேலாண்மை	N_NN	I-NP	melANmE,N,,,,,	o
நிதியத்தில்	N_NN	I-NP	niwiyam,N,il-LOC,,,,	o
இருந்து	V_VM_VNF_VBN	B-VGNF	iru,V,,,,,VBP	{/NF}
தமிழ்நாட்டுக்கு	N_NNP	B-NP	wamilYYnAtu,N,ukku-DAT,,,,	{MCL}
ஏற்கெனவே	RB	B-RBP	erYkeVnYave,ADV,,,,,	o
ரூ.1,000	QT_QTC	B-NP	rU.1,000,num,,,,,,	o
கோடி	QT_QTC	I-NP	koti,N,,,,,	o
வழங்கப்பட்டுள்ளது	V_VM_VF	B-VGF	valYYafku,V,PRESENT,sg,3,n,RP-PRP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

நெடுவாசல்	N_NN	B-NP	neVtuvAcal,unk,,,,,,	{MCL}
விவகாரத்தில்	N_NN	I-NP	vivakAram,N,il-LOC,,,,	o
தனியார்	N_NN	B-NP	wanYiyAr,N,,,,,	o
நிறுவனத்துடன்	N_NN	I-NP	nirYuvanYam,N,utanY-SOC,,,,	o
ஒப்பந்தம்	N_NN	B-NP	oVppanwam,N,,,,,	o
மட்டுமே	PSP	B-BLK	mattu,N,,,,,	o
செய்து	V_VM_VNF_VBN	B-VGF	ceVy,V,,,,,VBP	o
கொள்ளப்பட்டுள்ளது	V_VM_VF	I-VGF	koVlY,V,PRESENT,sg,3,n,RP-PRP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

உள்ளூர்வாசிகளிடையே	N_NN	B-NP	ulYlYUrvAci,N,,pl,,,	{NF}
கருத்தொற்றுமையை	N_NN	I-NP	karuwwoVrYrYumE,N,E-ACC,,,,	o
ஏற்படுத்துவது	V_VM_VNF_VBN	B-VGNF	erYpatuwwu,V,FUTURE,sg,3,n,	{/NF}
அவசியம்	N_NN	B-NP	avaciyam,N,,,,,	o
.	RD_PUNC	I-NP	&dot;,punc,,,,,,	{/MCL}

நெடுவாசல்	N_NN	B-NP	neVtuvAcal,unk,,,,,,	{INF}
அல்லது	CC_CCD	B-CCP	allawu,CONJ,,,,,	o
விவசாயிகள்	N_NN	B-NP	vivacAyi,N,,pl,,,	o
பிரச்னையில்	N_NN	B-NP	piracnYE,N,il-LOC,,,,	o
சம்பந்தப்பட்டவர்களுடன்	N_NN	B-NP	campanwappattavar,N,utanY-SOC,pl,,,	o
பேச்சு	N_NN	B-NP	peccu,N,,,,,	o
நடத்த	V_VM_VNF_INF	B-VGNF	natawwu,V,,,,,INF	{/INF}
மத்திய	JJ	B-NP	mawwiya,ADJ,,,,,	{MCL}
அரசு	N_NN	I-NP	aracu,N,,,,,	o
தயாராக	RB	B-VGF	wayAr,N,Aka-ADV,,,,	o
உள்ளது	V_VM_VF	I-VGF	ulY,V,PRESENT,sg,3,n,RP-PRP	o
என்றார்	V_VM_VF	I-VGF	eVnY,V,PAST,sg,3,c,	o
நிர்மலா	N_NNP	B-NP	nirmalA,N,,,,f,	o
சீதாராமன்	N_NNP	I-NP	cIwArAmanY,N,,,,m,	o
.	RD_PUNC	I-NP	&dot;,punc,,,,,,	{/MCL}

இந்நிலையில்	N_NN	B-NP	innilE,N,il-LOC,,,,	{RP}
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
விவசாயிகளின்	N_NN	B-NP	vivacAyi,N,inY-GEN,pl,,,	o
கடன்கள்	N_NN	I-NP	katanY,N,,pl,,,	o
தள்ளுபடி	N_NN	I-NP	walYlYupati,N,,,,,	o
குறித்து	PSP	B-BLK	kurYiwwu,ADV,,,,,	{/RP}
நிர்மலா	N_NNP	B-NP	nirmalA,N,,,,f,	{RP}
சீதாராமன்	N_NNP	I-NP	cIwArAmanY,N,,,,m,	o
எவ்வித	JJ	B-NP	eVvviwa,ADJ,,,,,	o
பதிலையும்	N_NN	I-NP	pawil,N,E-ACC,,,,	o
அளிக்காதது	V_VM_VF	B-VGF	alYi,V,,,,,NEG	o
பற்றி	PSP	B-BLK	parYrYi,PSP,,,,,	{/RP}
தமிழக	N_NNP	B-NP	wamilYYaka,ADJ,,,,,	{MCL}
உறுப்பினர்கள்	N_NN	I-NP	urYuppinYar,N,,pl,,,	o
குரல்	N_NN	B-NP	kural,N,,,,,	o
எழுப்பினர்	V_VM_VF	B-VGF	eVlYYuppu,V,PAST,pl,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

இதையடுத்து	PR_PRP	B-NP	iwEyatuwwu,ADV,,,,,	{COM}
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
அவையை	N_NN	B-NP	avE,N,E-ACC,,,,	o
வழிநடத்திய	V_VM_VNF_RP	B-VGNF	valYYinatawwu,V,PAST,,,,RP	o
மாநிலங்களவைத்	N_NN	B-NP	mAnilafkalYavE,N,,,,,	o
துணைத்	N_NN	I-NP	wuNE,N,,,,,	o
தலைவர்	N_NN	I-NP	walEvar,N,,,,mf,	o
பி.ஜே.குரியன்	N_NNP	B-NP	pi.je.kuriyanY,unk,,,,,,	o
#	RD_SYM	I-NP	#,unk,,,,,,	o
39	QT_QTC	B-NP	39,num,,,,,,	o
;	RD_PUNC	I-NP	;,punc,,,,,,	o
இந்த	DM_DMR	B-NP	inwa,ADJ,,,,,	o
விவகாரத்தில்	N_NN	I-NP	vivakAram,N,il-LOC,,,,	o
மத்திய	JJ	B-NP	mawwiya,ADJ,,,,,	o
நிதியமைச்சர்	N_NN	I-NP	niwiyamEccar,N,,,,,	o
மட்டுமே	PSP	B-BLK	mattu,N,,,,,	o
பதில்	N_NN	B-NP	pawil,N,,,,,	o
அளிக்க	V_VM_VNF_INF	B-VGNF	alYi,V,,,,,INF	o
முடியும்#	V_VM_VF	I-VGNF	muti,V,FUTURE,sg,3,n,	o

இதனால்	CC_CCS	B-CCP	iwanYAl,CONJ,,,,,	{MCL}
,	RD_PUNC	I-CCP	&comma;,punc,,,,,	o
தமிழக	N_NNP	B-NP	wamilYYaka,ADJ,,,,,	o
உறுப்பினர்கள்	N_NN	I-NP	urYuppinYar,N,,pl,,,	o
அதிருப்தி	N_NN	I-NP	awirupwi,N,,,,,	o
அடைந்தனர்	V_VM_VF	B-VGF	atE,V,PAST,pl,3,c,	{/MCL}


