ஊஷ்L	N_NN	B-NP	URL,unk,,,,,,	o
சமிதி	N_NN	I-NP	camiwi,N,,,,,	o
எம்.பி.	N_NN	B-NP	eVm.pi.,N,,,,,	o
கொண்டா	DM_DMQ	B-BLK	koVNtA,unk,,,,,,	o
விஷ்வேஸ்வர்	N_NNP	B-NP	viRvesvar,N,,,,,	o
ரெட்டி	N_NNP	I-NP	reVtti,N,,,,,	o
ஆகியோர்	N_NN	B-NP	Akiyor,N,,,,,	o
ஜிஎஸ்டி	N_NN	B-NP	jieVsti,N,,,,,	o
மசோதாவை	N_NN	B-NP	macowA,N,E-ACC,,,,	o
ஆதரித்துப்	V_VM_VNF_VBN	B-VGF	Awari,V,,,,,VBP	o
பேசினர்	V_VM_VF	I-VGF	pecu,V,PAST,pl,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

மார்க்சிஸ்ட்	N_NNP	B-NP	mArkcist,N,,,,,	{MCL}
கம்யூனிஸ்ட்	N_NNP	I-NP	kamyUnYist,N,,,,,	o
எம்.பி.	N_NN	B-NP	eVm.pi.,N,,,,,	o
முகமது	N_NN	I-NP	mukamawu,N,,,,m,	o
சலீம்	N_NN	I-NP	calIm,N,,,,m,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
நாடாளுமன்றத்தை	N_NN	B-NP	nAtAlYumanYrYam,N,E-ACC,,,,	o
ஜிஎஸ்டி	N_NNP	B-NP	jieVsti,N,,,,,	o
கவுன்சில்	N_NN	I-NP	kavunYcil,N,,,,,	o
மூலம்	PSP	B-BLK	mUlam,N,,,,,	o
இடமாற்றம்	N_NN	B-NP	itamArYrYam,N,,,,,	o
செய்வதாக	RB	B-VGF	ceVy,V,FUTURE,sg,3,n,RP-PRP	o
விமர்சித்தார்	V_VM_VF	I-VGF	vimarci,V,PAST,sg,3,c,	{/MCL}


